Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"KAISHI_CONV.OPERATOR5_FINISH","E01:20907",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_FINISH",
"KAISHI_CONV.OPERATOR5_FINISH_TIME_A","E01:20908",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_FINISH_TIME",
"KAISHI_CONV.OPERATOR5_FINISH_TIME_B","E01:20909",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_FINISH_TIME",
"KAISHI_CONV.OPERATOR5_FINISH_TIME_C","E01:20910",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_FINISH_TIME",
"KAISHI_CONV.OPERATOR5_FINISH_TIME_D","E01:20911",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_FINISH_TIME",
"KAISHI_CONV.OPERATOR5_STATUS","E01:20807",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_STATUS",
"KAISHI_CONV.OPERATOR5_STATUS_TIME_A","E01:20808",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_STATUS_TIME",
"KAISHI_CONV.OPERATOR5_STATUS_TIME_B","E01:20809",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_STATUS_TIME",
"KAISHI_CONV.OPERATOR5_STATUS_TIME_C","E01:20810",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_STATUS_TIME",
"KAISHI_CONV.OPERATOR5_STATUS_TIME_D","E01:20811",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR5_STATUS_TIME",
"KAISHI_CONV.OPERATOR6_CALL_END_TIME_A","E01:19748",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_END_TIME",
"KAISHI_CONV.OPERATOR6_CALL_END_TIME_B","E01:19749",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_END_TIME",
"KAISHI_CONV.OPERATOR6_CALL_END_TIME_C","E01:19750",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_END_TIME",
"KAISHI_CONV.OPERATOR6_CALL_END_TIME_D","E01:19751",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_END_TIME",
"KAISHI_CONV.OPERATOR6_CALL_START_TIME_A","E01:19744",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_START_TIME",
"KAISHI_CONV.OPERATOR6_CALL_START_TIME_B","E01:19745",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_START_TIME",
"KAISHI_CONV.OPERATOR6_CALL_START_TIME_C","E01:19746",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_START_TIME",
"KAISHI_CONV.OPERATOR6_CALL_START_TIME_D","E01:19747",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_CALL_START_TIME",
"KAISHI_CONV.OPERATOR6_FINISH","E01:20912",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_FINISH",
"KAISHI_CONV.OPERATOR6_FINISH_TIME_A","E01:20913",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_FINISH_TIME",
"KAISHI_CONV.OPERATOR6_FINISH_TIME_B","E01:20914",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_FINISH_TIME",
"KAISHI_CONV.OPERATOR6_FINISH_TIME_C","E01:20915",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_FINISH_TIME",
"KAISHI_CONV.OPERATOR6_FINISH_TIME_D","E01:20916",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_FINISH_TIME",
"KAISHI_CONV.OPERATOR6_STATUS","E01:20812",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_STATUS",
"KAISHI_CONV.OPERATOR6_STATUS_TIME_A","E01:20813",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_STATUS_TIME",
"KAISHI_CONV.OPERATOR6_STATUS_TIME_B","E01:20814",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_STATUS_TIME",
"KAISHI_CONV.OPERATOR6_STATUS_TIME_C","E01:20815",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_STATUS_TIME",
"KAISHI_CONV.OPERATOR6_STATUS_TIME_D","E01:20816",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR6_STATUS_TIME",
"KAISHI_CONV.OPERATOR7_CALL_END_TIME_A","E01:19756",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_END_TIME",
"KAISHI_CONV.OPERATOR7_CALL_END_TIME_B","E01:19757",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_END_TIME",
"KAISHI_CONV.OPERATOR7_CALL_END_TIME_C","E01:19758",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_END_TIME",
"KAISHI_CONV.OPERATOR7_CALL_END_TIME_D","E01:19759",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_END_TIME",
"KAISHI_CONV.OPERATOR7_CALL_START_TIME_A","E01:19752",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_START_TIME",
"KAISHI_CONV.OPERATOR7_CALL_START_TIME_B","E01:19753",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_START_TIME",
"KAISHI_CONV.OPERATOR7_CALL_START_TIME_C","E01:19754",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_START_TIME",
"KAISHI_CONV.OPERATOR7_CALL_START_TIME_D","E01:19755",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_CALL_START_TIME",
"KAISHI_CONV.OPERATOR7_FINISH","E01:20917",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_FINISH",
"KAISHI_CONV.OPERATOR7_FINISH_TIME_A","E01:20918",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_FINISH_TIME",
"KAISHI_CONV.OPERATOR7_FINISH_TIME_B","E01:20919",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_FINISH_TIME",
"KAISHI_CONV.OPERATOR7_FINISH_TIME_C","E01:20920",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_FINISH_TIME",
"KAISHI_CONV.OPERATOR7_FINISH_TIME_D","E01:20921",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_FINISH_TIME",
"KAISHI_CONV.OPERATOR7_STATUS","E01:20817",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_STATUS",
"KAISHI_CONV.OPERATOR7_STATUS_TIME_A","E01:20818",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_STATUS_TIME",
"KAISHI_CONV.OPERATOR7_STATUS_TIME_B","E01:20819",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_STATUS_TIME",
"KAISHI_CONV.OPERATOR7_STATUS_TIME_C","E01:20820",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_STATUS_TIME",
"KAISHI_CONV.OPERATOR7_STATUS_TIME_D","E01:20821",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR7_STATUS_TIME",
"KAISHI_CONV.OPERATOR8_CALL_END_TIME_A","E01:19764",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_END_TIME",
"KAISHI_CONV.OPERATOR8_CALL_END_TIME_B","E01:19765",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_END_TIME",
"KAISHI_CONV.OPERATOR8_CALL_END_TIME_C","E01:19766",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_END_TIME",
"KAISHI_CONV.OPERATOR8_CALL_END_TIME_D","E01:19767",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_END_TIME",
"KAISHI_CONV.OPERATOR8_CALL_START_TIME_A","E01:19760",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_START_TIME",
"KAISHI_CONV.OPERATOR8_CALL_START_TIME_B","E01:19761",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_START_TIME",
"KAISHI_CONV.OPERATOR8_CALL_START_TIME_C","E01:19762",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_START_TIME",
"KAISHI_CONV.OPERATOR8_CALL_START_TIME_D","E01:19763",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_CALL_START_TIME",
"KAISHI_CONV.OPERATOR8_FINISH","E01:20922",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_FINISH",
"KAISHI_CONV.OPERATOR8_FINISH_TIME_A","E01:20923",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_FINISH_TIME",
"KAISHI_CONV.OPERATOR8_FINISH_TIME_B","E01:20924",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_FINISH_TIME",
"KAISHI_CONV.OPERATOR8_FINISH_TIME_C","E01:20925",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_FINISH_TIME",
"KAISHI_CONV.OPERATOR8_FINISH_TIME_D","E01:20926",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_FINISH_TIME",
"KAISHI_CONV.OPERATOR8_STATUS","E01:20822",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_STATUS",
"KAISHI_CONV.OPERATOR8_STATUS_TIME_A","E01:20823",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_STATUS_TIME",
"KAISHI_CONV.OPERATOR8_STATUS_TIME_B","E01:20824",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_STATUS_TIME",
"KAISHI_CONV.OPERATOR8_STATUS_TIME_C","E01:20825",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_STATUS_TIME",
"KAISHI_CONV.OPERATOR8_STATUS_TIME_D","E01:20826",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR8_STATUS_TIME",
"KAISHI_CONV.OPERATOR9_CALL_END_TIME_A","E01:19772",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_END_TIME",
"KAISHI_CONV.OPERATOR9_CALL_END_TIME_B","E01:19773",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_END_TIME",
"KAISHI_CONV.OPERATOR9_CALL_END_TIME_C","E01:19774",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_END_TIME",
"KAISHI_CONV.OPERATOR9_CALL_END_TIME_D","E01:19775",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_END_TIME",
"KAISHI_CONV.OPERATOR9_CALL_START_TIME_A","E01:19768",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_START_TIME",
"KAISHI_CONV.OPERATOR9_CALL_START_TIME_B","E01:19769",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_START_TIME",
"KAISHI_CONV.OPERATOR9_CALL_START_TIME_C","E01:19770",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_START_TIME",
"KAISHI_CONV.OPERATOR9_CALL_START_TIME_D","E01:19771",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_CALL_START_TIME",
"KAISHI_CONV.OPERATOR9_FINISH","E01:20927",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_FINISH",
"KAISHI_CONV.OPERATOR9_FINISH_TIME_A","E01:20928",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_FINISH_TIME",
"KAISHI_CONV.OPERATOR9_FINISH_TIME_B","E01:20929",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_FINISH_TIME",
"KAISHI_CONV.OPERATOR9_FINISH_TIME_C","E01:20930",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_FINISH_TIME",
"KAISHI_CONV.OPERATOR9_FINISH_TIME_D","E01:20931",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_FINISH_TIME",
"KAISHI_CONV.OPERATOR9_STATUS","E01:20827",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_STATUS",
"KAISHI_CONV.OPERATOR9_STATUS_TIME_A","E01:20828",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_STATUS_TIME",
"KAISHI_CONV.OPERATOR9_STATUS_TIME_B","E01:20829",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_STATUS_TIME",
"KAISHI_CONV.OPERATOR9_STATUS_TIME_C","E01:20830",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_STATUS_TIME",
"KAISHI_CONV.OPERATOR9_STATUS_TIME_D","E01:20831",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.OPERATOR9_STATUS_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE1","E01:20678",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE1",
"KAISHI_CONV.WORK_PIECE_ARRIVE1_TIME_A","E01:20679",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE1_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE1_TIME_B","E01:20680",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE1_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE1_TIME_C","E01:20681",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE1_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE1_TIME_D","E01:20682",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE1_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE10","E01:20723",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE10",
"KAISHI_CONV.WORK_PIECE_ARRIVE10_TIME_A","E01:20724",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE10_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE10_TIME_B","E01:20725",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE10_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE10_TIME_C","E01:20726",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE10_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE10_TIME_D","E01:20727",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE10_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE2","E01:20683",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE2",
"KAISHI_CONV.WORK_PIECE_ARRIVE2_TIME_A","E01:20684",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE2_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE2_TIME_B","E01:20685",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE2_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE2_TIME_C","E01:20686",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE2_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE2_TIME_D","E01:20687",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE2_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE3","E01:20688",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE3",
"KAISHI_CONV.WORK_PIECE_ARRIVE3_TIME_A","E01:20689",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE3_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE3_TIME_B","E01:20690",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE3_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE3_TIME_C","E01:20691",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE3_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE3_TIME_D","E01:20692",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE3_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE4","E01:20693",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE4",
"KAISHI_CONV.WORK_PIECE_ARRIVE4_TIME_A","E01:20694",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE4_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE4_TIME_B","E01:20695",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE4_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE4_TIME_C","E01:20696",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE4_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE4_TIME_D","E01:20697",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE4_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE5","E01:20698",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE5",
"KAISHI_CONV.WORK_PIECE_ARRIVE5_TIME_A","E01:20699",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE5_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE5_TIME_B","E01:20700",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE5_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE5_TIME_C","E01:20701",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE5_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE5_TIME_D","E01:20702",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE5_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE6","E01:20703",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE6",
"KAISHI_CONV.WORK_PIECE_ARRIVE6_TIME_A","E01:20704",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE6_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE6_TIME_B","E01:20705",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE6_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE6_TIME_C","E01:20706",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE6_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE6_TIME_D","E01:20707",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE6_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE7","E01:20708",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE7",
"KAISHI_CONV.WORK_PIECE_ARRIVE7_TIME_A","E01:20709",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE7_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE7_TIME_B","E01:20710",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE7_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE7_TIME_C","E01:20711",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE7_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE7_TIME_D","E01:20712",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE7_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE8","E01:20713",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE8",
"KAISHI_CONV.WORK_PIECE_ARRIVE8_TIME_A","E01:20714",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE8_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE8_TIME_B","E01:20715",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE8_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE8_TIME_C","E01:20716",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE8_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE8_TIME_D","E01:20717",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE8_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE9","E01:20718",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE9",
"KAISHI_CONV.WORK_PIECE_ARRIVE9_TIME_A","E01:20719",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE9_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE9_TIME_B","E01:20720",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE9_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE9_TIME_C","E01:20721",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE9_TIME",
"KAISHI_CONV.WORK_PIECE_ARRIVE9_TIME_D","E01:20722",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON1.WORK_PIECE_ARRIVE9_TIME",
"KANSEI_CONV.EMERGENCY_CALL1","E01:21660",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1",
"KANSEI_CONV.EMERGENCY_CALL1_END_TIME_A","E01:21665",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_END_TIME_B","E01:21666",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_END_TIME_C","E01:21667",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_END_TIME_D","E01:21668",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_START_TIME_A","E01:21661",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_START_TIME_B","E01:21662",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_START_TIME_C","E01:21663",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL1_START_TIME_D","E01:21664",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL1_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL2","E01:21669",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2",
"KANSEI_CONV.EMERGENCY_CALL2_END_TIME_A","E01:21674",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_END_TIME_B","E01:21675",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_END_TIME_C","E01:21676",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_END_TIME_D","E01:21677",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_END_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_START_TIME_A","E01:21670",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_START_TIME_B","E01:21671",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_START_TIME_C","E01:21672",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_START_TIME",
"KANSEI_CONV.EMERGENCY_CALL2_START_TIME_D","E01:21673",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EMERGENCY_CALL2_START_TIME",
"KANSEI_CONV.EQUIPMENT_CALL1_A","E01:21600",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1",
"KANSEI_CONV.EQUIPMENT_CALL1_B","E01:21601",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1",
"KANSEI_CONV.EQUIPMENT_CALL1_C","E01:21602",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1",
"KANSEI_CONV.EQUIPMENT_CALL1_D","E01:21603",Word,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1",
"KANSEI_CONV.EQUIPMENT_CALL1_END_TIME_A","E01:21608",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1_END_TIME",
"KANSEI_CONV.EQUIPMENT_CALL1_END_TIME_B","E01:21609",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1_END_TIME",
"KANSEI_CONV.EQUIPMENT_CALL1_END_TIME_C","E01:21610",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1_END_TIME",
"KANSEI_CONV.EQUIPMENT_CALL1_END_TIME_D","E01:21611",BCD,1,RO,100,,,,,,,,,,"AMSTIME_MON2.EQUIPMENT_CALL1_END_TIME",
